file_path,emotion,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch,intensity
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-05-02-02-02-18.wav,sad,-401.084,25.331026,-38.479202,-5.032647,-18.697584,-8.060393,-9.078775,-1.3143598,-5.6630855,-5.093983,-6.7688437,-4.863029,-5.6504097,50.153446,0.06123484
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-05-01-01-02-18.wav,sad,-593.33264,72.956505,-13.331355,5.087068,-7.035333,1.333849,-13.315836,8.464623,-8.667774,-12.896172,-9.352844,-2.759902,-1.5201507,47.841644,0.0066210544
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-06-01-01-01-18.wav,sad,-609.46,62.59998,-8.533149,-0.44424295,-10.947049,3.449654,-12.856941,0.32903552,-7.2083254,-12.405253,-6.8502617,-1.1466695,-1.4078212,42.095013,0.008157599
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-08-01-02-02-18.wav,happy,-699.9483,54.74702,1.8782456,14.633469,-6.6950765,9.224676,-10.008348,7.0308514,-4.7925515,-8.428759,-5.4231014,-5.0418425,-7.025392,38.390583,0.0032848115
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-08-02-01-02-18.wav,happy,-628.50574,48.4362,-4.3991995,12.62347,-10.814904,3.7285457,-10.646004,8.467681,-4.0539083,-7.635023,-8.088515,-6.2172894,-6.6408134,45.986664,0.0059342724
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-01-01-01-01-18.wav,neutral,-776.58417,67.14871,8.780921,14.383939,-0.13287804,10.260218,-13.132438,6.926581,-9.562615,-9.002353,-1.769607,-4.1137323,1.7367764,34.41854,0.0017125234
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-02-01-01-02-18.wav,happy,-733.8371,67.95543,2.9854019,13.132647,2.8292716,9.173277,-11.106444,7.9236784,-7.2644053,-8.801796,-0.5971424,-3.7836246,-0.83947504,37.721035,0.0022798893
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-02-02-02-02-18.wav,happy,-719.27734,59.596893,5.2834754,14.971994,-4.22105,11.400226,-8.386884,5.43118,-5.619642,-10.144651,0.21841195,-4.874405,-4.1614122,33.28633,0.0028349012
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-03-01-02-01-18.wav,happy,-695.3707,68.06368,-4.1603146,7.9907274,0.30152482,7.6260867,-8.85144,2.442038,-9.702423,-10.936587,-3.5460851,-3.8790588,-5.2389445,30.979685,0.0037503059
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-03-02-01-01-18.wav,happy,-435.63382,30.414162,-23.069136,-5.525141,-10.644697,-2.2362359,-10.10989,-4.973722,-4.378268,-8.310051,-9.420911,-2.187839,-6.0112877,42.972942,0.03312889
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-02-01-02-01-18.wav,happy,-717.7396,66.69447,7.624549,17.123014,-2.2784202,10.637121,-6.0229964,4.2137847,-5.8658686,-9.819799,-0.7131906,-5.773388,-3.8169436,28.079748,0.0031937861
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-01-01-02-02-18.wav,neutral,-791.3226,70.86482,9.540017,12.143424,-4.1767325,7.5994625,-10.357201,5.981751,-9.464372,-9.75619,-2.3723319,-3.238916,1.9354327,38.056202,0.001880084
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-02-02-01-01-18.wav,happy,-742.2926,63.671303,-1.4899867,17.553986,0.073392086,8.155811,-9.610529,4.993159,-4.038065,-11.5866785,-0.99561447,-4.9104724,-4.1967044,41.82193,0.002239714
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-03-01-01-02-18.wav,happy,-659.3728,60.433094,-11.170637,3.4961622,-1.1086313,6.5946097,-13.950198,0.043474585,-12.831551,-10.950246,-3.7233663,-0.750585,-4.5102983,50.110996,0.0046941945
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-03-02-02-02-18.wav,happy,-439.20355,29.96304,-27.670982,-6.093647,-11.945278,-2.4211128,-11.969351,-6.7953005,-6.816496,-9.634317,-7.370639,-0.3123255,-6.67275,39.80924,0.03558428
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-07-02-02-01-18.wav,sad,-501.9472,44.17207,-11.031919,-3.310133,-10.378845,0.35534596,-15.373319,3.4113626,-11.094648,-10.508227,-7.942953,-1.5448661,-0.9805842,41.297672,0.015453636
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-04-02-02-02-18.wav,sad,-535.3101,57.84354,-26.71888,-1.4529507,-11.555069,0.75920206,-17.656168,-11.869724,-7.3193355,-16.051098,-14.171876,-3.6005585,0.0003648546,41.73884,0.013530602
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-04-01-01-02-18.wav,sad,-692.8894,68.48083,-1.9817263,6.339781,-8.118032,5.0221915,-13.959388,5.1676135,-5.325347,-10.689814,-7.984653,-2.7584684,-1.4985992,40.202774,0.00413939
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-07-01-01-01-18.wav,sad,-645.19604,64.790474,-0.30664185,7.644782,-4.796847,1.9077461,-9.3937,6.542179,-8.617154,-6.758532,-7.8781,-3.8733485,1.8972477,40.9044,0.004481868
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-05-02-01-01-18.wav,sad,-411.2887,25.658417,-33.063896,-5.1307735,-10.87821,-6.1960588,-13.299936,-1.7995654,-5.511688,-3.8884969,-9.321006,-5.120658,-3.0789878,56.684616,0.049797386
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-06-02-01-02-18.wav,sad,-493.5906,45.543186,-21.465,-2.7342436,-10.200647,0.08030249,-10.672798,-4.0195003,-5.2806716,-9.423757,-10.2353325,-1.1182361,1.0136664,43.19332,0.021709079
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-06-01-02-02-18.wav,sad,-606.31006,69.51655,-7.0606003,2.7783947,-8.13037,7.1355596,-11.923903,3.6027536,-6.421681,-14.666798,-6.205822,-0.45138156,-2.4002514,34.78621,0.0070730215
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-05-01-02-01-18.wav,sad,-582.1395,55.954144,-8.914265,4.549755,-6.830102,0.46325502,-11.83745,-0.0008317812,-6.441773,-12.171426,-9.026666,-4.323584,-2.9410772,38.23818,0.01143712
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-08-01-01-01-18.wav,happy,-694.92224,64.70917,-4.611453,10.060948,-5.210668,6.370267,-16.677208,6.7471414,-8.16823,-13.710858,-5.171452,-7.9038744,-7.2010264,43.455635,0.0035571225
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_18/03-01-08-02-02-01-18.wav,happy,-601.02136,44.4921,-0.4725778,12.770543,-10.8080225,5.769923,-13.748767,6.0496864,-6.4887815,-10.707225,-10.1272,-6.126527,-9.16268,35.694935,0.007794721
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-01-02-01-20.wav,happy,-717.3812,51.189217,-10.805838,6.456191,-5.17845,3.5753567,-7.8627234,-0.52673006,-13.204646,-7.0598483,-3.648671,-3.349611,-5.2239037,34.584988,0.0024092055
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-02-01-01-20.wav,happy,-527.27814,56.267395,-24.903807,2.0987084,-8.145053,-2.9493089,-17.689379,-1.0354323,-13.587098,-10.085804,-5.526654,-4.4095073,-8.090686,40.674606,0.012051156
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-02-01-02-20.wav,sad,-522.64044,51.505016,-29.94377,-5.666643,-8.850276,-3.1306043,-23.63224,-10.781091,-9.714713,-21.439531,-14.4464855,-2.348407,-10.024679,43.99537,0.013489465
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-02-01-01-20.wav,sad,-671.78217,50.70359,-5.8298535,12.161357,-8.373692,2.7778404,-12.400687,0.22669174,-8.616441,-8.038242,-7.6951504,-2.8450646,-3.1255085,31.711246,0.0033465275
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-01-02-01-20.wav,sad,-734.43134,54.311768,1.3411386,12.54481,-8.250696,6.9333467,-10.011933,1.0732642,-13.27999,-4.082447,-3.898822,-4.5131803,-5.2662926,27.760939,0.0021031406
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-01-02-02-20.wav,sad,-826.80133,61.33816,-4.784447,15.5404625,2.0006585,7.7921515,-1.2634214,3.9589689,-11.875425,-9.168425,-4.6280518,-1.2449272,-0.7897313,39.886112,0.0005743726
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-02-02-02-20.wav,sad,-361.18896,27.845062,-24.417683,-5.8142385,-16.108303,-6.1196904,-15.578501,-6.3619723,-9.919807,-11.709809,-0.93006223,3.3356032,2.407822,40.700573,0.056676667
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-02-02-01-20.wav,sad,-355.2038,37.438984,-22.085077,-6.2234907,-16.082157,-5.2786603,-18.333105,-3.2804694,-7.4402833,-8.63948,-4.1789265,-5.4347796,-3.5017743,32.586945,0.05915669
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-01-01-01-20.wav,sad,-747.6314,52.891716,-4.180786,11.691941,-3.4282026,3.4137092,-6.434531,0.22758201,-7.80784,-7.4273105,-3.1882942,-6.8817163,-4.050827,30.36635,0.0016887874
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-01-01-02-20.wav,sad,-746.5089,43.637203,-10.270215,6.827247,-3.928242,0.64714885,-11.98194,-4.5196204,-9.142078,-9.131349,-0.2039074,-5.3544173,-7.915498,40.757084,0.0017416595
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-01-01-01-02-20.wav,neutral,-730.7835,56.75626,-12.5367365,10.968934,-1.9580789,1.96696,-13.763713,0.01771969,-9.321493,-7.345358,-3.056129,-3.2825348,-5.018789,32.651173,0.0020670204
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-02-01-01-01-20.wav,happy,-818.6541,54.58804,-8.855901,12.798459,0.5970351,4.5523486,-11.999045,-0.980717,-10.778258,-6.4238167,-2.021997,-5.9669466,-1.4940665,36.26026,0.00078227976
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-02-02-02-01-20.wav,happy,-840.587,59.326096,-3.0309837,16.466022,-1.0631169,7.79771,-9.016523,0.17668469,-9.699053,-7.062033,-0.1309242,-2.69937,-1.3831228,34.717697,0.00057666743
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-03-01-02-02-20.wav,happy,-701.2096,51.621227,-17.159756,5.7558756,-8.519155,3.1141002,-13.370897,-2.3960044,-11.172315,-12.694246,-3.6686478,-6.6275377,-6.6731644,32.856735,0.0034854126
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-03-02-01-02-20.wav,happy,-520.1623,63.045876,-38.493347,-2.7349517,-10.855653,-5.4346466,-22.02048,-5.639495,-12.053558,-17.709774,-4.857716,-6.309401,-12.519988,39.22507,0.012469549
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-02-01-02-02-20.wav,happy,-814.472,52.883774,-3.7648044,16.831594,-3.9487944,7.8574495,-9.551528,0.5858817,-8.976347,-6.7989573,-0.8824806,-5.614718,-1.246974,31.910288,0.00082113245
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-01-01-02-01-20.wav,neutral,-745.69836,53.83832,-3.770981,11.012442,-2.297638,3.439384,-10.863487,0.86690754,-9.964824,-5.620054,-2.457335,-3.1111033,-3.7628179,27.35108,0.0018374678
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-02-02-01-02-20.wav,happy,-848.269,58.99201,-5.4046607,14.093776,5.144245,6.211785,-7.538814,0.5617615,-6.780009,-7.404766,-1.0537473,-4.682241,-1.9251354,29.0679,0.00048126062
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-03-01-01-01-20.wav,happy,-595.36053,53.898674,-14.6572895,4.079139,-2.3002152,-0.9895491,-14.506567,-2.5397744,-9.126775,-13.126265,-4.5705442,-5.004628,-8.157405,28.911728,0.0077638044
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-03-02-02-01-20.wav,happy,-497.91278,43.589058,-26.594019,-3.3010385,-8.187171,-7.3591514,-17.114447,-7.5810094,-14.437506,-11.308444,-4.5763674,-3.0049222,-3.1286063,23.666615,0.02021547
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-01-01-02-20.wav,happy,-612.81696,58.136963,-15.066643,4.7876463,-4.8134713,0.75327826,-13.830414,-1.4770788,-10.007581,-8.163968,-5.3514395,-5.470542,-5.403174,33.04851,0.0062516634
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-02-02-02-20.wav,happy,-615.78674,53.243088,-18.665054,4.90229,-5.0748167,2.7177367,-12.459075,0.46543503,-15.718543,-9.00968,-2.625159,-3.3661423,-7.5670457,36.19577,0.005658321
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-02-02-02-20.wav,sad,-567.80334,54.74064,-14.658242,6.756115,-18.906065,0.6778689,-14.126147,0.031227302,-12.362721,-11.296851,-8.187755,-4.09067,-4.5274925,34.540394,0.008084807
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-02-02-01-20.wav,sad,-735.0926,51.483162,-4.4507627,8.333259,-4.127596,2.7216942,-11.042992,-6.9362416,-10.730994,-13.841309,-6.706721,-3.0326307,-7.7717595,34.8841,0.0019423589
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-01-01-01-20.wav,sad,-781.4377,65.72154,-14.2793665,14.6308565,-1.96125,4.6912613,-9.679202,2.9728346,-16.032162,-9.741715,-2.4161258,-5.314356,-4.3356957,47.77325,0.00077710144
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-01-01-02-20.wav,sad,-714.358,72.247696,-3.8086672,7.487391,-5.3625736,6.9265475,-13.889935,-0.51155436,-11.692696,-0.79756063,-0.95715314,-1.9280672,-3.4378145,37.264538,0.0015228961
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-02-01-02-20.wav,sad,-387.36707,43.63537,-27.829414,-2.9361365,-16.62569,-8.808377,-21.672407,-3.7753158,-9.805802,-10.551475,-3.378014,-3.3883293,-3.5249786,38.332977,0.05377589
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-02-01-01-20.wav,sad,-383.44806,51.788807,-32.859566,-7.3265095,-12.185316,-5.74948,-17.667572,-3.0894115,-11.728675,-10.756276,-0.0743368,-1.5322249,-6.4866843,44.165375,0.04528275
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-01-02-01-20.wav,sad,-769.32874,38.486492,-6.8537564,12.7571945,-2.1274087,5.5453568,-7.995834,-2.2975135,-14.598735,-4.8992314,0.07955339,-3.115549,-5.331809,36.151585,0.0012519358
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-01-02-02-20.wav,sad,-549.0992,57.285984,-25.187227,2.1913855,-11.901295,-1.1083062,-17.173405,-5.254576,-11.706978,-12.933358,-4.918872,-6.243893,-4.4416556,41.341614,0.00882845
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-03-02-01-01-20.wav,happy,-557.93243,52.81717,-30.490772,-5.739125,-8.47847,-8.446119,-19.983124,-5.6393266,-11.734632,-14.093821,-6.109115,-3.0728095,-9.93973,33.401882,0.01284076
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-03-01-02-01-20.wav,happy,-665.86804,60.922413,-7.8168902,15.1571665,0.42914137,3.9855695,-8.724277,-0.5065357,-10.584974,-9.008353,-4.0078254,-6.305463,-7.4837937,41.57766,0.0044920947
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-02-02-02-02-20.wav,happy,-873.2423,47.49095,-4.1082325,15.002878,-1.6197699,4.225445,-7.8070607,0.67397237,-8.472163,-7.2482185,-3.17898,-4.196705,-2.7426777,32.54085,0.00044477257
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-02-01-01-02-20.wav,happy,-823.37415,52.18623,-10.142682,10.648246,-2.6114569,3.2808154,-9.381936,-2.116173,-9.196388,-7.7184644,-2.7434697,-5.867174,-2.1640804,36.461792,0.00070432504
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-01-01-01-01-20.wav,neutral,-753.01434,54.917286,-8.304626,10.233337,-1.6515218,2.1753933,-11.139573,0.36381254,-10.149351,-5.9359107,-2.9854677,-3.9582968,-2.3144464,33.267643,0.0014758859
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-02-01-02-20.wav,happy,-693.9787,59.103443,-14.176634,2.787227,-5.7837863,-1.4151787,-13.230183,0.056114398,-14.062324,-9.03488,-5.7559295,-5.7742777,-6.4678664,36.4236,0.0034250605
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-01-02-02-20.wav,happy,-703.6359,57.355385,-14.369708,5.223923,-2.7216642,-0.35901767,-10.713078,-0.74966705,-14.1529665,-8.226538,-1.0936744,-5.3185587,-5.4222693,32.308693,0.0031455583
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-01-01-01-20.wav,sad,-743.6188,42.45057,-8.277299,7.0143433,-1.8678924,-1.0172274,-9.626599,-4.5544467,-7.8926725,-7.5341415,-1.5218205,-4.238689,-6.18262,38.176003,0.0013832344
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-01-01-02-20.wav,sad,-595.6473,46.199554,-13.741197,4.2887473,-10.609288,-1.1654965,-10.099291,-1.5633371,-7.375106,-10.405723,-5.1999736,-6.2802753,-5.79413,28.242159,0.006663984
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-02-02-02-20.wav,sad,-491.55704,37.130943,-14.195751,7.8988304,-2.4059348,-3.2617118,-9.313029,-0.8786369,-12.417548,-8.419578,-5.78886,-6.691915,-6.1757092,44.30299,0.015494201
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-02-02-01-20.wav,sad,-388.61932,37.003063,-29.311163,-15.114929,-19.728373,-5.785509,-21.606178,-5.9291053,-10.992545,-6.978468,-1.8928287,0.82467526,-0.6913714,48.773705,0.064360395
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-01-02-01-20.wav,sad,-829.12885,51.820835,-2.2729769,12.78214,-0.6308412,5.821414,-4.216399,4.6770687,-11.263784,-6.3274517,-2.1743224,-1.5786219,-2.8676941,32.73246,0.00059444195
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-01-02-02-20.wav,sad,-708.07794,50.66046,-0.22071703,13.301193,-8.692361,8.44087,-12.917727,-1.4035361,-15.367788,-3.5271742,-5.391857,-3.5640285,-6.868892,26.852623,0.0021757057
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-02-01-02-20.wav,sad,-629.61597,41.29935,-9.099054,5.5263367,-6.7881913,1.2442672,-12.171976,-2.007286,-8.043741,-6.573359,-4.744956,-5.3067603,-4.428361,39.788284,0.0052440274
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-02-01-01-20.wav,sad,-699.6219,61.925816,-9.843607,5.0883446,2.7215335,2.1269944,-13.940454,-7.5626774,-9.591365,-14.608024,-5.8146057,-4.1997395,-6.8381467,43.010387,0.0024644115
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-02-02-01-20.wav,happy,-532.54065,63.206,-31.056423,5.5103703,-8.487681,3.215446,-16.63758,1.5776985,-16.210207,-15.472166,-9.140266,-2.590596,-11.015904,44.732285,0.010566312
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-08-01-01-01-20.wav,happy,-675.50146,51.637356,-15.045032,2.7866333,-1.3527607,0.6398403,-11.095136,-0.88430643,-13.246498,-8.967825,-3.6656904,-4.305522,-6.324732,34.543568,0.003537327
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-01-02-01-20.wav,sad,-662.8063,53.951828,-18.076538,8.747986,-4.007865,-0.0002509518,-12.404877,-2.1351664,-13.3328085,-9.214782,-4.595155,-3.8976233,-3.9941704,44.391663,0.0039139995
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-01-02-02-20.wav,sad,-792.9522,57.668556,-7.576886,16.819056,-0.9910068,4.578677,-10.015674,-3.9076157,-15.848132,-9.174617,-1.3685639,-3.646493,-7.255128,34.51532,0.0010183596
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-06-02-01-02-20.wav,sad,-355.47827,57.434917,-43.756554,-4.8047605,-21.321007,-9.761464,-18.201544,-4.9649653,-12.490133,-17.506252,-0.478477,1.1858494,-7.8136225,44.066166,0.047186453
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-05-02-01-01-20.wav,sad,-461.56403,58.03665,-21.083332,15.2898,-3.2107317,-1.9831604,-14.861038,1.4998226,-11.479174,-9.705467,-3.5911543,-5.9589515,-6.3687644,40.391678,0.018683217
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-01-01-01-20.wav,sad,-675.885,56.92987,-7.732256,7.505897,-7.3021317,3.2451286,-13.362057,0.42228413,-10.99242,-6.973064,-4.9191046,-3.1382444,-3.7033994,31.076603,0.0033692387
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-01-01-02-20.wav,sad,-863.6392,56.917854,-3.4563203,11.713878,2.8443792,4.276794,-2.3578591,0.683348,-9.397497,-4.692305,-4.538089,-3.31589,-2.460044,32.48161,0.0003811235
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-04-02-02-02-20.wav,sad,-550.45953,49.983337,-27.499136,-2.427308,-9.932303,-4.0416093,-23.560486,-11.636764,-11.473482,-18.40225,-16.424019,-3.4789882,-4.671769,33.66085,0.012325671
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-07-02-02-01-20.wav,sad,-577.5546,31.037722,-8.8449335,3.3683994,-16.129536,-0.5480315,-13.224456,-6.7411494,-11.372066,-9.587445,-6.9921446,-2.9903595,-5.8867044,30.360033,0.008159586
/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/Actor_20/03-01-03-02-02-02-20.wav,happy,-451.6976,33.00361,-31.087868,-9.28182,-17.63661,-8.280524,-19.200193,-9.28755,-11.010072,-13.475285,-2.4997864,0.5580266,2.015046,48.43709,0.030696364
