mfcc_4,mfcc_1,mfcc_13,input_ids,mfcc_6,file_path,pitch,intensity,mfcc_9,emotion,attention_mask,mfcc_5,video_path,mfcc_8,mfcc_11,mfcc_2,frame_path,mfcc_7,mfcc_12,mfcc_3,mfcc_10,source
-5.739125,-557.93243,-9.93973,,-8.446119,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,33.401882,0.01284076,-11.734632,0,,-8.47847,,-5.6393266,-6.109115,52.81717,,-19.983124,-3.0728095,-30.490772,-14.093821,audio
15.1571665,-665.86804,-7.4837937,,3.9855695,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,41.57766,0.0044920947,-10.584974,0,,0.42914137,,-0.5065357,-4.0078254,60.922413,,-8.724277,-6.305463,-7.8168902,-9.008353,audio
15.002878,-873.2423,-2.7426777,,4.225445,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav,32.54085,0.00044477257,-8.472163,0,,-1.6197699,,0.67397237,-3.17898,47.49095,,-7.8070607,-4.196705,-4.1082325,-7.2482185,audio
10.648246,-823.37415,-2.1640804,,3.2808154,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav,36.461792,0.00070432504,-9.196388,0,,-2.6114569,,-2.116173,-2.7434697,52.18623,,-9.381936,-5.867174,-10.142682,-7.7184644,audio
10.233337,-753.01434,-2.3144464,,2.1753933,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav,33.267643,0.0014758859,-10.149351,2,,-1.6515218,,0.36381254,-2.9854677,54.917286,,-11.139573,-3.9582968,-8.304626,-5.9359107,audio
2.787227,-693.9787,-6.4678664,,-1.4151787,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,36.4236,0.0034250605,-14.062324,0,,-5.7837863,,0.056114398,-5.7559295,59.103443,,-13.230183,-5.7742777,-14.176634,-9.03488,audio
5.223923,-703.6359,-5.4222693,,-0.35901767,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav,32.308693,0.0031455583,-14.1529665,0,,-2.7216642,,-0.74966705,-1.0936744,57.355385,,-10.713078,-5.3185587,-14.369708,-8.226538,audio
7.0143433,-743.6188,-6.18262,,-1.0172274,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,38.176003,0.0013832344,-7.8926725,1,,-1.8678924,,-4.5544467,-1.5218205,42.45057,,-9.626599,-4.238689,-8.277299,-7.5341415,audio
4.2887473,-595.6473,-5.79413,,-1.1654965,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,28.242159,0.006663984,-7.375106,1,,-10.609288,,-1.5633371,-5.1999736,46.199554,,-10.099291,-6.2802753,-13.741197,-10.405723,audio
7.8988304,-491.55704,-6.1757092,,-3.2617118,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,44.30299,0.015494201,-12.417548,1,,-2.4059348,,-0.8786369,-5.78886,37.130943,,-9.313029,-6.691915,-14.195751,-8.419578,audio
-15.114929,-388.61932,-0.6913714,,-5.785509,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav,48.773705,0.064360395,-10.992545,1,,-19.728373,,-5.9291053,-1.8928287,37.003063,,-21.606178,0.82467526,-29.311163,-6.978468,audio
12.78214,-829.12885,-2.8676941,,5.821414,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,32.73246,0.00059444195,-11.263784,1,,-0.6308412,,4.6770687,-2.1743224,51.820835,,-4.216399,-1.5786219,-2.2729769,-6.3274517,audio
13.301193,-708.07794,-6.868892,,8.44087,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav,26.852623,0.0021757057,-15.367788,1,,-8.692361,,-1.4035361,-5.391857,50.66046,,-12.917727,-3.5640285,-0.22071703,-3.5271742,audio
5.5263367,-629.61597,-4.428361,,1.2442672,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav,39.788284,0.0052440274,-8.043741,1,,-6.7881913,,-2.007286,-4.744956,41.29935,,-12.171976,-5.3067603,-9.099054,-6.573359,audio
5.0883446,-699.6219,-6.8381467,,2.1269944,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav,43.010387,0.0024644115,-9.591365,1,,2.7215335,,-7.5626774,-5.8146057,61.925816,,-13.940454,-4.1997395,-9.843607,-14.608024,audio
5.5103703,-532.54065,-11.015904,,3.215446,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,44.732285,0.010566312,-16.210207,0,,-8.487681,,1.5776985,-9.140266,63.206,,-16.63758,-2.590596,-31.056423,-15.472166,audio
2.7866333,-675.50146,-6.324732,,0.6398403,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav,34.543568,0.003537327,-13.246498,0,,-1.3527607,,-0.88430643,-3.6656904,51.637356,,-11.095136,-4.305522,-15.045032,-8.967825,audio
8.747986,-662.8063,-3.9941704,,-0.0002509518,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav,44.391663,0.0039139995,-13.3328085,1,,-4.007865,,-2.1351664,-4.595155,53.951828,,-12.404877,-3.8976233,-18.076538,-9.214782,audio
16.819056,-792.9522,-7.255128,,4.578677,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav,34.51532,0.0010183596,-15.848132,1,,-0.9910068,,-3.9076157,-1.3685639,57.668556,,-10.015674,-3.646493,-7.576886,-9.174617,audio
-4.8047605,-355.47827,-7.8136225,,-9.761464,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav,44.066166,0.047186453,-12.490133,1,,-21.321007,,-4.9649653,-0.478477,57.434917,,-18.201544,1.1858494,-43.756554,-17.506252,audio
15.2898,-461.56403,-6.3687644,,-1.9831604,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav,40.391678,0.018683217,-11.479174,1,,-3.2107317,,1.4998226,-3.5911543,58.03665,,-14.861038,-5.9589515,-21.083332,-9.705467,audio
7.505897,-675.885,-3.7033994,,3.2451286,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav,31.076603,0.0033692387,-10.99242,1,,-7.3021317,,0.42228413,-4.9191046,56.92987,,-13.362057,-3.1382444,-7.732256,-6.973064,audio
11.713878,-863.6392,-2.460044,,4.276794,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,32.48161,0.0003811235,-9.397497,1,,2.8443792,,0.683348,-4.538089,56.917854,,-2.3578591,-3.31589,-3.4563203,-4.692305,audio
-2.427308,-550.45953,-4.671769,,-4.0416093,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav,33.66085,0.012325671,-11.473482,1,,-9.932303,,-11.636764,-16.424019,49.983337,,-23.560486,-3.4789882,-27.499136,-18.40225,audio
3.3683994,-577.5546,-5.8867044,,-0.5480315,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav,30.360033,0.008159586,-11.372066,1,,-16.129536,,-6.7411494,-6.9921446,31.037722,,-13.224456,-2.9903595,-8.8449335,-9.587445,audio
-9.28182,-451.6976,2.015046,,-8.280524,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav,48.43709,0.030696364,-11.010072,0,,-17.63661,,-9.28755,-2.4997864,33.00361,,-19.200193,0.5580266,-31.087868,-13.475285,audio
7.043192,-658.98737,-6.8685484,,-0.09134253,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav,29.990715,0.004671643,-10.829281,0,,-5.502955,,-1.1280609,-2.9166455,57.7808,,-15.610534,-7.6213884,-15.421014,-11.008883,audio
11.980078,-848.1974,-3.6883824,,4.44071,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav,31.843504,0.0005354193,-8.652187,0,,1.5994992,,-1.8525991,-2.2817154,58.638943,,-8.278629,-5.455067,-3.791766,-5.8538036,audio
11.2424965,-732.2666,-4.5742106,,3.6419754,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav,32.07957,0.0020427064,-11.349352,2,,-3.3646975,,0.28529537,-2.4333682,51.451668,,-13.261434,-3.6046143,-8.581237,-6.3505626,audio
15.480057,-840.60065,-3.1423151,,7.4091725,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav,31.208496,0.0005894869,-8.646751,0,,-3.0665631,,0.9112465,-4.0957713,49.438396,,-6.1460495,-3.9829187,-1.6757653,-6.3229628,audio
10.903416,-542.39984,-1.891395,,9.964898,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav,29.82922,0.0138963675,-2.6315563,0,,2.711054,,-2.8865726,-10.993249,65.47364,,-9.779137,-0.47516653,-7.828966,-6.89631,audio
8.281206,-568.61505,-3.1493745,,9.543932,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav,39.625854,0.010040164,-3.677136,0,,2.249007,,-0.12207443,-7.3357353,63.27793,,-9.137433,-1.5842928,-5.0980253,-7.560816,audio
9.58342,-605.31244,0.9813057,,12.383397,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav,39.12948,0.0068639107,-2.5242326,1,,7.9324656,,3.0098987,-6.937341,78.914925,,-9.771394,0.20522352,-3.1258786,-6.6304345,audio
7.009411,-475.29608,0.6065209,,10.749163,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav,42.306534,0.026455589,0.022742203,1,,7.358938,,-2.4639666,-12.449621,72.55443,,-12.728761,0.14193404,-15.413278,-9.99745,audio
4.364392,-417.44418,-0.822097,,8.420803,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav,43.33589,0.043843724,-1.5761138,1,,3.2778063,,-3.7630906,-11.355139,60.577873,,-12.211696,-1.6215037,-15.396584,-11.2384,audio
8.533292,-522.7564,-1.5879927,,13.714884,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav,39.014896,0.015283305,-1.7379419,1,,5.061265,,-0.22607552,-7.7135086,67.2421,,-8.086922,-1.9233313,-4.0782895,-5.606011,audio
17.79517,-676.2164,-0.41205338,,15.174008,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,27.860138,0.0035126766,-1.7162236,1,,9.12143,,8.8279505,-5.1082363,82.72106,,-6.4830995,-0.61902255,2.641892,-5.9401774,audio
11.042054,-581.41376,-0.8650314,,15.603318,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav,38.362915,0.00863028,-1.0120693,1,,7.1807795,,-0.49719754,-6.031547,75.40856,,-10.107021,1.3854178,-4.568166,-6.282688,audio
9.515907,-626.3644,2.7156453,,19.551548,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav,30.184174,0.005581893,1.7114811,1,,7.661771,,4.1937976,-3.334902,85.229454,,-8.907881,4.8171024,-3.5819335,-6.687214,audio
4.9539833,-551.14886,4.6934843,,14.205877,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,33.48,0.011891302,-5.358673,1,,7.107404,,-11.831109,-16.627752,79.70029,,-7.6287003,-6.0477653,-9.186999,-7.557809,audio
3.503888,-527.3722,-0.32043755,,10.808753,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav,40.16052,0.016406387,0.60855603,0,,6.7742043,,-3.3689525,-10.62133,72.43521,,-10.59567,-0.4436088,-12.256225,-7.3038673,audio
8.95646,-606.38983,-0.046347216,,12.67962,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,33.294914,0.008312011,-5.338769,0,,6.7520957,,0.82861614,-4.832495,82.72842,,-6.4221373,-0.48107877,-0.968339,-6.827598,audio
14.328388,-621.4217,2.7783146,,19.92952,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,30.174591,0.0046980763,-2.9023979,0,,10.574206,,6.5271907,-3.3912458,85.623146,,-9.537478,0.42843226,7.1625423,-7.529663,audio
16.534563,-664.46844,3.0136397,,16.622524,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,23.289772,0.003458101,-1.5783948,0,,8.812848,,6.0436244,-2.1370885,86.81846,,-4.91224,0.09170234,14.738372,-4.049222,audio
15.6943035,-636.8203,2.37004,,12.973734,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav,13.124234,0.005130753,0.86277217,2,,10.175739,,6.175653,-3.6741252,82.71262,,-5.750061,-0.057745393,14.480187,-5.633538,audio
4.4442496,-532.1059,-0.5230572,,10.652038,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav,39.702816,0.016378438,-4.2409306,0,,6.8761973,,-2.0720296,-8.944993,75.85605,,-10.580307,0.63242835,-3.0543666,-6.6110835,audio
9.276792,-613.1665,-0.52941203,,12.081448,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,32.60417,0.006854899,-1.8364905,0,,8.4381695,,1.7429991,-5.6228433,79.949554,,-8.131537,0.5777835,3.280583,-5.8814616,audio
14.668294,-628.7844,3.0983493,,14.878981,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,36.106503,0.0036383646,-4.2119646,0,,11.216597,,4.697083,-3.0641985,91.57647,,-6.612028,0.03147024,2.6896033,-7.2890644,audio
13.437809,-639.174,1.1822314,,13.008188,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav,28.332323,0.006163119,-0.6625722,2,,7.239353,,5.096093,-5.6319113,82.665886,,-5.7305975,-0.7061517,8.42459,-6.499319,audio
21.403505,-665.7127,2.7973583,,20.901585,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,13.365441,0.0040695793,-1.9985658,0,,11.991526,,5.27722,0.03122843,94.798676,,-2.2884169,1.5975351,13.105617,-3.7327478,audio
14.311653,-540.8637,-2.1427844,,10.04251,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav,36.688488,0.012575182,-3.2646363,0,,0.7002957,,-2.2538874,-9.339117,61.330112,,-8.720128,-0.43305582,-9.318194,-8.769154,audio
10.34092,-586.9518,-2.377242,,11.037204,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav,31.081715,0.009398547,-0.60524654,0,,1.9309398,,0.7015292,-7.508596,68.51535,,-9.026822,-1.867278,-1.2139237,-6.1753774,audio
9.114497,-480.47702,0.41307208,,11.727306,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav,34.70652,0.030796247,-0.10519739,1,,7.0010505,,-1.1096696,-12.565728,69.99519,,-12.601887,0.045138713,-13.003668,-9.869279,audio
12.170442,-605.5425,1.2253022,,16.08185,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav,34.712227,0.006580872,-2.3711987,1,,5.3728485,,5.336703,-4.488046,71.94467,,-7.040884,0.6863821,-1.6720752,-6.0204115,audio
7.9136176,-526.4833,2.0456247,,12.558085,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav,45.020283,0.014897267,-2.3048897,1,,4.9612656,,-2.670351,-8.538376,71.98238,,-10.181504,-0.3031613,-14.949861,-7.1402335,audio
0.0013340542,-402.70172,0.76482415,,10.752214,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav,43.89558,0.0538312,-4.8473196,1,,3.6759188,,-4.8211474,-12.410705,68.49836,,-12.802112,-0.40440428,-22.379478,-7.5523496,audio
9.6525755,-586.1288,0.9403776,,15.120263,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav,33.600536,0.008284973,1.1364353,1,,9.001622,,2.9463842,-6.452955,78.39212,,-11.21821,0.9591308,-5.2287736,-5.656992,audio
18.508171,-690.59326,-0.15790898,,15.054207,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav,34.88684,0.0028763697,-0.87060946,1,,8.995994,,8.149053,-4.507333,83.641594,,-7.89164,-2.4302564,5.5532336,-6.84864,audio
7.755494,-576.34045,0.8683797,,15.704956,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav,25.615656,0.009147757,-0.9828892,1,,10.993713,,-5.324623,-12.219512,81.46463,,-9.740493,-2.416271,-4.9205823,-11.599356,audio
18.13473,-618.6752,4.613577,,20.293146,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav,19.338898,0.0066021658,2.2617815,1,,8.961025,,5.1617336,-4.1624103,85.83496,,-6.4913483,4.0185466,-1.0958569,-4.3415275,audio
11.364496,-625.9124,1.7137856,,13.188769,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav,19.873379,0.005303217,0.79378456,2,,7.8737054,,4.901131,-4.851121,77.416275,,-8.483958,-0.7333062,10.293317,-4.9484944,audio
13.374674,-641.7172,1.585249,,15.625737,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,29.991945,0.0041789645,-0.33379048,0,,8.747333,,2.661899,-2.6911926,90.89462,,-7.469733,-0.25181654,10.229212,-6.5001807,audio
15.2613535,-641.4544,0.7181019,,19.352638,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,33.73785,0.0040845927,-6.643128,0,,8.908536,,5.7029085,-2.6215684,94.33523,,-7.359502,-0.33734643,2.2067266,-6.1280556,audio
7.4506106,-575.9889,-1.5437622,,12.833207,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,33.580482,0.009732021,-4.400044,0,,11.775027,,0.902771,-6.9856586,82.357635,,-9.18045,0.7236929,-3.4429278,-7.95797,audio
2.9197772,-506.64594,-0.28853452,,8.889101,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,45.25153,0.017906182,-1.5995095,0,,8.257593,,-2.5246034,-10.457637,74.190414,,-12.12696,-1.3787519,-10.375495,-6.974896,audio
11.213584,-546.7428,-3.5773313,,9.438198,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav,32.828476,0.0120009,-0.5771477,0,,1.8764714,,-1.1343532,-5.938314,65.57077,,-8.134423,-1.0369556,0.50800055,-7.8473473,audio
9.80173,-541.0384,-2.3528047,,8.6581135,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav,45.40395,0.01377469,-3.3751686,0,,3.2799673,,-3.6914828,-11.734288,71.56266,,-12.0461445,-2.4474754,-10.367347,-6.2731724,audio
4.9630647,-550.9282,3.9165494,,15.186553,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav,33.726818,0.012860063,-4.340138,1,,8.053914,,-11.930827,-17.051992,85.21536,,-8.188183,-7.489319,-11.63859,-5.305418,audio
10.351996,-618.37244,1.7020345,,15.318882,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav,31.28387,0.0059439363,4.0230474,1,,8.017727,,5.24956,-5.0671005,81.28828,,-10.149558,2.230023,-4.1657844,-7.0634613,audio
10.743504,-581.71875,-0.2654344,,13.295676,/Users/robamahmoud/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav,39.56604,0.008146154,1.5756842,1,,8.41422,,-1.4813246,-6.751243,70.49751,,-10.530475,0.9228561,-7.8880787,-7.0418434,audio
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_02/Actor_02/01-01-04-01-01-01-02.mp4,,,,extracted_frames/sad/01-01-04-01-01-01-02_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_02/Actor_02/01-01-04-01-01-01-02.mp4,,,,extracted_frames/sad/01-01-04-01-01-01-02_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_02/Actor_02/01-01-04-01-01-01-02.mp4,,,,extracted_frames/sad/01-01-04-01-01-01-02_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_02/Actor_02/01-01-04-01-01-01-02.mp4,,,,extracted_frames/sad/01-01-04-01-01-01-02_frame90.jpg,,,,,video
